 Nifty, Sensex, BankNifty, CNXIT, India vix, Nifty_Call_8000, Nifty_Put_7700, Nifty_Future, SBI_Put_225, SBI_Future,
1452138301,7669.45,0.0,25201.67,0.0,16253.0,0.0,10947.75,0.0,16.55,0.0,17.8,13575.0,139.0,5325.0,7675.0,33075.0,11.2,0.0,214.05,26000.0,
1452138302,7669.45,0.0,25201.67,0.0,16253.0,0.0,10947.75,0.0,16.55,0.0,17.8,13575.0,139.0,5325.0,7675.0,33075.0,11.2,0.0,214.05,26000.0,
1452138303,7665.3,0.0,25182.67,0.0,16245.9,0.0,10947.75,0.0,16.55,0.0,17.05,20025.0,140.0,7950.0,7673.6,53775.0,11.2,0.0,213.7,66000.0,
1452138305,7665.3,0.0,25182.67,0.0,16245.9,0.0,10947.75,0.0,16.55,0.0,17.05,20025.0,140.0,7950.0,7673.6,53775.0,11.2,0.0,213.7,66000.0,
1452138306,7662.6,0.0,25174.84,0.0,16255.6,0.0,10947.75,0.0,16.52,0.0,17.1,23250.0,142.25,19950.0,7671.35,78750.0,11.2,0.0,213.65,86000.0,
1452138307,7662.6,0.0,25174.84,0.0,16255.6,0.0,10947.75,0.0,16.52,0.0,17.1,23250.0,142.25,19950.0,7671.35,78750.0,11.2,0.0,213.65,86000.0,
1452138308,7660.55,0.0,25161.51,0.0,16235.45,0.0,10947.75,0.0,16.64,0.0,15.7,31575.0,141.35,44925.0,7669.2,102150.0,11.2,0.0,213.65,98000.0,
1452138309,7656.55,0.0,25156.45,0.0,16238.95,0.0,10927.65,0.0,17.08,0.0,15.95,37125.0,142.2,52725.0,7666.0,113775.0,11.2,0.0,213.85,116000.0,
1452138310,7656.55,0.0,25156.45,0.0,16238.95,0.0,10927.65,0.0,17.08,0.0,15.95,37125.0,142.2,52725.0,7666.0,113775.0,11.2,0.0,213.85,116000.0,
1452138311,7655.25,0.0,25141.87,0.0,16235.4,0.0,10927.65,0.0,17.07,0.0,15.6,43500.0,141.15,64575.0,7666.0,135300.0,11.2,0.0,214.0,132000.0,
1452138313,7655.25,0.0,25141.87,0.0,16235.4,0.0,10927.65,0.0,17.07,0.0,15.6,43500.0,141.15,64575.0,7666.0,135300.0,11.2,0.0,214.0,132000.0,
1452138314,7654.95,0.0,25140.16,0.0,16234.25,0.0,10927.65,0.0,17.07,0.0,15.65,48900.0,143.0,72825.0,7664.0,158625.0,11.2,0.0,213.7,202000.0,
1452138315,7654.95,0.0,25140.16,0.0,16234.25,0.0,10927.65,0.0,17.07,0.0,15.65,48900.0,143.0,72825.0,7664.0,158625.0,11.2,0.0,213.65,214000.0,
1452138316,7652.8,0.0,25141.98,0.0,16231.35,0.0,10918.2,0.0,17.09,0.0,15.7,55950.0,144.55,87300.0,7664.85,180900.0,11.2,0.0,213.65,214000.0,
1452138317,7651.65,0.0,25136.93,0.0,16234.35,0.0,10918.2,0.0,17.16,0.0,15.65,61125.0,144.6,98850.0,7663.35,188325.0,11.2,0.0,213.5,224000.0,
1452138318,7651.65,0.0,25136.93,0.0,16234.35,0.0,10918.2,0.0,17.16,0.0,15.65,61125.0,144.6,98850.0,7663.35,188325.0,11.2,0.0,213.5,224000.0,
1452138319,7650.65,0.0,25125.99,0.0,16225.4,0.0,10918.2,0.0,17.16,0.0,16.0,65850.0,144.4,115725.0,7662.45,200775.0,11.2,0.0,213.65,258000.0,
1452138321,7650.65,0.0,25125.99,0.0,16225.4,0.0,10918.2,0.0,17.16,0.0,16.0,65850.0,144.4,115725.0,7662.45,200775.0,11.2,0.0,213.65,258000.0,
1452138322,7646.4,0.0,25113.81,0.0,16223.25,0.0,10912.7,0.0,17.17,0.0,15.85,73125.0,143.95,132450.0,7661.5,207525.0,11.2,0.0,213.6,292000.0,
1452138323,7646.4,0.0,25113.81,0.0,16223.25,0.0,10912.7,0.0,17.17,0.0,15.85,73125.0,143.95,132450.0,7661.5,207525.0,11.2,0.0,213.6,292000.0,
1452138324,7646.25,0.0,25107.78,0.0,16219.8,0.0,10912.7,0.0,17.22,0.0,15.5,83475.0,143.0,147750.0,7661.0,223950.0,11.2,0.0,213.6,302000.0,
1452138325,7645.9,0.0,25103.06,0.0,16225.15,0.0,10909.6,0.0,17.18,0.0,15.5,102300.0,142.7,164775.0,7663.3,240150.0,11.2,0.0,213.8,338000.0,
1452138326,7645.9,0.0,25103.06,0.0,16225.15,0.0,10909.6,0.0,17.18,0.0,15.5,102300.0,142.7,164775.0,7663.3,240150.0,11.2,0.0,213.8,338000.0,
1452138327,7645.05,0.0,25097.48,0.0,16225.15,0.0,10909.6,0.0,17.18,0.0,15.75,108150.0,142.95,179700.0,7662.5,246225.0,11.2,0.0,213.4,348000.0,
1452138328,7645.05,0.0,25097.48,0.0,16225.15,0.0,10909.6,0.0,17.18,0.0,15.75,108150.0,142.95,179700.0,7662.5,246225.0,11.2,0.0,213.4,348000.0,
1452138330,7645.05,0.0,25096.59,0.0,16222.1,0.0,10909.6,0.0,17.17,0.0,15.5,112725.0,142.85,197025.0,7662.5,267450.0,11.2,0.0,213.45,360000.0,
1452138331,7645.05,0.0,25096.59,0.0,16222.1,0.0,10909.6,0.0,17.17,0.0,15.5,112725.0,142.85,197025.0,7662.5,267450.0,11.2,0.0,213.45,360000.0,
1452138332,7644.45,0.0,25087.54,0.0,16222.0,0.0,10909.6,0.0,17.18,0.0,15.65,120450.0,143.3,205125.0,7663.3,285750.0,11.2,0.0,213.35,370000.0,
1452138333,7644.45,0.0,25087.54,0.0,16222.0,0.0,10909.6,0.0,17.18,0.0,15.65,120450.0,143.2,219900.0,7663.2,294225.0,14.0,6000.0,213.1,446000.0,
1452138334,7643.4,0.0,25089.62,0.0,16221.4,0.0,10907.8,0.0,17.22,0.0,15.95,125250.0,143.2,219900.0,7663.2,294225.0,14.0,6000.0,213.1,446000.0,
1452138335,7643.2,0.0,25088.94,0.0,16218.8,0.0,10907.8,0.0,17.31,0.0,16.0,128700.0,144.35,227250.0,7660.25,307650.0,14.0,6000.0,213.05,460000.0,
1452138336,7643.2,0.0,25088.94,0.0,16218.8,0.0,10907.8,0.0,17.31,0.0,16.0,128700.0,144.35,227250.0,7660.25,307650.0,14.0,6000.0,213.05,460000.0,
1452138337,7643.55,0.0,25092.49,0.0,16212.7,0.0,10907.8,0.0,17.33,0.0,15.7,135375.0,144.85,251775.0,7660.0,315300.0,14.0,10000.0,213.2,492000.0,
1452138339,7643.55,0.0,25092.49,0.0,16212.7,0.0,10907.8,0.0,17.33,0.0,15.7,135375.0,144.85,251775.0,7660.0,315300.0,14.0,10000.0,213.2,492000.0,
1452138340,7643.5,0.0,25089.46,0.0,16211.7,0.0,10910.1,0.0,17.24,0.0,15.95,137025.0,145.0,259275.0,7661.55,327075.0,14.0,10000.0,212.95,516000.0,
1452138341,7643.5,0.0,25089.46,0.0,16211.7,0.0,10910.1,0.0,17.24,0.0,15.95,137025.0,145.0,259275.0,7661.55,327075.0,14.0,10000.0,212.95,516000.0,
1452138342,7643.25,0.0,25090.2,0.0,16209.25,0.0,10910.1,0.0,17.24,0.0,15.95,143550.0,145.0,278850.0,7660.1,338775.0,14.0,10000.0,213.15,562000.0,
1452138343,7643.25,0.0,25090.2,0.0,16209.25,0.0,10910.1,0.0,17.22,0.0,15.75,150975.0,146.0,293625.0,7658.15,365925.0,14.0,10000.0,213.0,588000.0,
1452138344,7643.0,0.0,25095.39,0.0,16205.05,0.0,10910.1,0.0,17.22,0.0,15.75,150975.0,146.0,293625.0,7658.15,365925.0,14.0,10000.0,213.0,588000.0,
1452138345,7642.1,0.0,25090.25,0.0,16204.35,0.0,10913.25,0.0,17.24,0.0,15.85,153225.0,146.0,310200.0,7660.45,378900.0,14.0,10000.0,212.95,606000.0,
1452138346,7642.1,0.0,25090.25,0.0,16204.35,0.0,10913.25,0.0,17.24,0.0,15.85,153225.0,146.0,310200.0,7660.45,378900.0,14.0,10000.0,212.95,606000.0,
1452138347,7642.6,0.0,25097.5,0.0,16203.35,0.0,10913.25,0.0,17.27,0.0,15.85,165975.0,145.45,323025.0,7659.7,394200.0,14.0,10000.0,212.8,654000.0,
1452138349,7642.6,0.0,25097.5,0.0,16203.35,0.0,10913.25,0.0,17.27,0.0,15.85,165975.0,145.45,323025.0,7659.7,394200.0,14.0,10000.0,212.8,654000.0,
1452138350,7642.65,0.0,25094.59,0.0,16197.85,0.0,10913.25,0.0,17.27,0.0,15.7,169200.0,146.4,330300.0,7657.95,403650.0,14.0,10000.0,212.85,682000.0,
1452138351,7642.65,0.0,25094.59,0.0,16197.85,0.0,10913.25,0.0,17.27,0.0,15.7,169200.0,146.4,330300.0,7657.95,410700.0,14.0,10000.0,212.95,704000.0,
1452138352,7642.25,0.0,25092.31,0.0,16195.75,0.0,10919.5,0.0,17.36,0.0,15.75,171150.0,147.05,337650.0,7657.95,410700.0,14.0,10000.0,212.95,704000.0,
1452138353,7642.1,0.0,25090.24,0.0,16193.1,0.0,10919.5,0.0,17.35,0.0,15.65,173775.0,147.6,343500.0,7657.0,432375.0,14.0,10000.0,212.75,742000.0,
1452138354,7642.1,0.0,25090.24,0.0,16193.1,0.0,10919.5,0.0,17.35,0.0,15.65,173775.0,147.6,343500.0,7657.0,432375.0,14.0,10000.0,212.75,742000.0,
1452138355,7642.45,0.0,25092.31,0.0,16194.55,0.0,10919.5,0.0,17.35,0.0,15.55,182775.0,147.15,350100.0,7657.4,445950.0,14.0,10000.0,212.8,752000.0,
1452138356,7642.45,0.0,25092.31,0.0,16194.55,0.0,10919.5,0.0,17.35,0.0,15.55,182775.0,147.15,350100.0,7657.4,445950.0,14.0,10000.0,212.8,752000.0,
1452138358,7642.45,0.0,25084.99,0.0,16192.4,0.0,10917.1,0.0,17.39,0.0,15.55,187875.0,147.1,357375.0,7655.65,458700.0,14.0,10000.0,212.9,772000.0,
1452138359,7642.45,0.0,25084.99,0.0,16192.4,0.0,10917.1,0.0,17.39,0.0,15.55,187875.0,147.1,357375.0,7655.65,458700.0,14.0,10000.0,212.9,772000.0,
1452138360,7641.5,0.0,25092.0,0.0,16189.5,0.0,10917.1,0.0,17.4,0.0,15.6,194400.0,146.8,376875.0,7657.05,468750.0,14.0,10000.0,212.9,776000.0,
1452138361,7641.5,0.0,25092.0,0.0,16189.5,0.0,10917.1,0.0,17.4,0.0,15.6,194400.0,146.8,391725.0,7655.65,476925.0,14.0,10000.0,213.0,792000.0,
1452138362,7641.25,0.0,25087.31,0.0,16188.65,0.0,10917.1,0.0,17.38,0.0,15.55,201000.0,147.1,391725.0,7655.65,476925.0,14.0,10000.0,213.0,792000.0,
1452138363,7639.95,0.0,25088.42,0.0,16191.6,0.0,10917.2,0.0,17.36,0.0,15.35,208650.0,148.55,417900.0,7655.05,491625.0,14.0,10000.0,212.9,834000.0,
1452138364,7639.95,0.0,25088.42,0.0,16191.6,0.0,10917.2,0.0,17.36,0.0,15.35,208650.0,148.55,417900.0,7655.05,491625.0,14.0,10000.0,212.9,834000.0,
1452138365,7639.5,0.0,25084.67,0.0,16183.05,0.0,10917.2,0.0,17.32,0.0,15.45,211200.0,148.2,430125.0,7655.4,505425.0,14.0,10000.0,213.0,852000.0,
1452138367,7639.5,0.0,25084.67,0.0,16183.05,0.0,10917.2,0.0,17.32,0.0,15.45,211200.0,148.2,430125.0,7655.4,505425.0,14.0,10000.0,213.0,852000.0,
1452138368,7640.1,0.0,25081.07,0.0,16184.5,0.0,10917.2,0.0,17.38,0.0,15.4,212775.0,148.35,434400.0,7654.9,524325.0,14.0,10000.0,213.0,866000.0,
1452138369,7640.1,0.0,25081.07,0.0,16184.5,0.0,10917.2,0.0,17.38,0.0,15.4,212775.0,148.35,434400.0,7654.9,524325.0,14.0,10000.0,213.1,876000.0,
1452138370,7639.0,0.0,25083.93,0.0,16183.45,0.0,10918.2,0.0,17.4,0.0,15.35,216900.0,148.3,449325.0,7655.0,531825.0,14.0,10000.0,213.1,876000.0,
1452138371,7639.35,0.0,25088.34,0.0,16186.45,0.0,10918.2,0.0,17.3,0.0,15.25,220425.0,147.1,463125.0,7656.7,544800.0,14.0,10000.0,213.0,892000.0,
1452138372,7639.35,0.0,25088.34,0.0,16186.45,0.0,10918.2,0.0,17.3,0.0,15.25,220425.0,147.1,463125.0,7656.7,544800.0,14.0,10000.0,213.0,892000.0,
1452138373,7641.6,0.0,25084.94,0.0,16186.5,0.0,10918.2,0.0,17.32,0.0,15.15,225150.0,147.05,474075.0,7656.0,548400.0,14.0,10000.0,213.1,912000.0,
